Entrez,ENS,Biotype,HGNC,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneList,LncList
7073,ENSG00000151923,protein_coding,TIAL1,0.356764184,6.745815963,3.673310485,0.000361733,0.003706846,-0.096088132,FALSE,FALSE
83591,ENSG00000173451,protein_coding,THAP2,0.356634891,4.196622401,2.825897568,0.005541318,0.021805609,-2.454357202,FALSE,FALSE
10071,ENSG00000205277,protein_coding,MUC12,-0.356605876,0.715449854,-2.411040044,0.01745462,0.049338768,-3.148899906,TRUE,FALSE
57710,ENSG00000135835,protein_coding,KIAA1614,0.356589908,2.104338909,2.81504972,0.005719411,0.022336446,-2.300376898,TRUE,FALSE
2172,ENSG00000170231,protein_coding,FABP6,-0.356487891,2.204163211,-2.922151916,0.004169412,0.018007026,-2.052329592,TRUE,FALSE
7862,ENSG00000156983,protein_coding,BRPF1,0.356484416,3.9867716,4.51204207,1.53E-05,0.000708447,2.862727376,FALSE,FALSE
728190,NA,NA,NA,0.356464775,2.640703031,3.16698627,0.001962244,0.010886769,-1.424080731,FALSE,FALSE
374875,ENSG00000167733,protein_coding,HSD11B1L,-0.3564281,5.577913793,-3.35423658,0.001071551,0.007415813,-1.087653885,FALSE,FALSE
56147,ENSG00000204970,protein_coding,PCDHA1,-0.356399029,6.000550622,-3.693548964,0.000336887,0.003540434,-0.028902077,FALSE,FALSE
647979,ENSG00000260032,lncRNA,NORAD,-0.356339648,9.664713014,-3.873668761,0.00017676,0.00247042,0.638804165,FALSE,FALSE
178,ENSG00000162688,protein_coding,AGL,-0.356258504,5.069934495,-4.250518566,4.29E-05,0.001187911,1.878834212,FALSE,FALSE
64784,ENSG00000140577,protein_coding,CRTC3,0.356254378,5.770530018,3.925298424,0.000146367,0.002221318,0.731717912,FALSE,FALSE
5300,ENSG00000127445,protein_coding,PIN1,-0.356209435,6.327580919,-3.669961651,0.000366008,0.003737027,-0.110578815,FALSE,FALSE
79842,ENSG00000185670,protein_coding,,0.356206573,2.773021761,3.510148428,0.000635713,0.005330044,-0.453566127,FALSE,FALSE
8470,ENSG00000154556,protein_coding,SORBS2,-0.356169358,6.410531345,-3.231765186,0.001596093,0.009594019,-1.44745664,FALSE,FALSE
353355,ENSG00000159915,protein_coding,ZNF233,-0.356134825,2.195647193,-3.34146095,0.001117569,0.007628983,-0.928538557,FALSE,FALSE
145853,ENSG00000189227,protein_coding,C15orf61,-0.356012338,3.571920816,-3.81288193,0.000220252,0.002798028,0.450999487,TRUE,FALSE
65010,ENSG00000225697,protein_coding,SLC26A6,0.355958449,3.506090128,3.304905412,0.001259671,0.008160479,-1.093718586,FALSE,FALSE
4285,ENSG00000027001,protein_coding,MIPEP,-0.355872297,2.835361732,-3.556516123,0.000542566,0.004788852,-0.319070524,FALSE,FALSE
10766,ENSG00000183864,protein_coding,TOB2,0.355764431,6.623886753,3.662022495,0.000376335,0.003785547,-0.1366394,FALSE,FALSE
123920,ENSG00000140931,protein_coding,CMTM3,0.355697436,3.896176745,3.443131899,0.000797268,0.006137853,-0.727857688,FALSE,FALSE
2134,ENSG00000158008,protein_coding,EXTL1,-0.355582716,4.918703711,-2.919182314,0.004206588,0.018112523,-2.266833644,FALSE,FALSE
3831,ENSG00000126214,protein_coding,KLC1,-0.35527743,8.560810509,-3.934033887,0.000141745,0.002204495,0.806473889,FALSE,FALSE
26002,ENSG00000079931,protein_coding,MOXD1,-0.355232279,4.335087827,-2.648328475,0.009199093,0.031265891,-2.904179842,FALSE,FALSE
2662,ENSG00000266524,protein_coding,GDF10,-0.355153959,2.699110882,-2.697224987,0.008019393,0.028363906,-2.635256607,FALSE,FALSE
282991,ENSG00000196072,protein_coding,BLOC1S2,-0.354980805,6.063585107,-4.314332002,3.35E-05,0.001032789,2.09051503,FALSE,FALSE
25894,ENSG00000196155,protein_coding,,0.354853565,1.975992764,2.476311008,0.014697373,0.043495074,-3.070682301,FALSE,FALSE
101927021,NA,NA,NA,-0.354836713,2.571083503,-3.181236868,0.00187556,0.010640961,-1.389508471,FALSE,FALSE
4772,ENSG00000131196,protein_coding,NFATC1,0.354832113,2.976824476,2.838825775,0.005335699,0.021229295,-2.315468579,FALSE,FALSE
100506428,NA,NA,NA,-0.354829605,2.559012358,-3.288730682,0.001327792,0.008449239,-1.090260861,FALSE,FALSE
5610,ENSG00000055332,protein_coding,EIF2AK2,0.354749904,3.502637595,2.893462971,0.004541537,0.019052567,-2.206549386,FALSE,FALSE
56139,ENSG00000250120,protein_coding,PCDHA10,-0.354744398,5.999158723,-3.715520712,0.000311747,0.003389964,0.042139875,FALSE,FALSE
50813,ENSG00000111652,protein_coding,COPS7A,-0.354704704,6.196248171,-4.674793127,7.90E-06,0.000506003,3.435906308,FALSE,FALSE
55732,ENSG00000000460,protein_coding,C1orf112,0.354481972,2.5905229,3.106433932,0.002373751,0.012424914,-1.582670671,TRUE,FALSE
64130,ENSG00000104863,protein_coding,LIN7B,-0.354429686,3.798179924,-3.126991063,0.002225827,0.011884144,-1.623575716,FALSE,FALSE
348094,ENSG00000166839,protein_coding,ANKDD1A,-0.354357541,5.487216479,-3.306332693,0.00125382,0.008133568,-1.228237054,FALSE,FALSE
10159,ENSG00000182220,protein_coding,ATP6AP2,-0.354351106,7.406978738,-4.968373508,2.31E-06,0.000343661,4.590048858,FALSE,FALSE
84708,ENSG00000072201,protein_coding,LNX1,-0.354100758,4.798211278,-2.525696266,0.012876834,0.039622068,-3.222091859,TRUE,FALSE
136319,ENSG00000105887,protein_coding,MTPN,-0.354011098,7.965265108,-4.158448926,6.12E-05,0.00142058,1.561928367,FALSE,FALSE
767558,ENSG00000267697,protein_coding,LUZP6,-0.354011098,7.965265108,-4.158448926,6.12E-05,0.00142058,1.561928367,FALSE,FALSE
1347,ENSG00000112695,protein_coding,COX7A2,-0.353970829,6.870716997,-4.869687249,3.51E-06,0.000379124,4.194461509,FALSE,FALSE
92675,ENSG00000125821,protein_coding,DTD1,-0.353852464,4.749526023,-4.240170511,4.47E-05,0.001212783,1.855088082,FALSE,FALSE
100873985,ENSG00000234636,lncRNA,MED14OS,-0.353630033,-0.261658178,-2.911638225,0.004302406,0.018382983,-2.051658037,FALSE,FALSE
125488,ENSG00000168234,protein_coding,TTC39C,-0.353580829,4.016995614,-2.763867423,0.006632289,0.024784115,-2.592454078,FALSE,FALSE
2487,ENSG00000162998,protein_coding,FRZB,0.353448077,3.581452897,2.417487923,0.017163137,0.048781486,-3.377355707,FALSE,FALSE
9978,ENSG00000100387,protein_coding,RBX1,-0.353228657,6.162629343,-3.672865169,0.000362299,0.003709926,-0.108483735,FALSE,FALSE
4286,ENSG00000187098,protein_coding,MITF,0.353039,3.833704876,3.200260212,0.001765389,0.010223675,-1.422223841,FALSE,FALSE
874,ENSG00000159231,protein_coding,CBR3,-0.352957069,2.92721114,-3.172012024,0.001931257,0.010793183,-1.437061145,FALSE,FALSE
102288414,ENSG00000278615,protein_coding,C11orf98,-0.352869081,4.789434317,-5.048013291,1.65E-06,0.000301443,4.909964047,FALSE,FALSE
4638,ENSG00000065534,protein_coding,MYLK,0.352822111,6.491093737,3.02519049,0.003052059,0.014530543,-2.027825972,TRUE,FALSE
100532726,ENSG00000259112,protein_coding,NDUFC2-KCTD14,-0.352779012,5.787915872,-4.705131897,6.98E-06,0.00048007,3.552906345,FALSE,FALSE
8562,ENSG00000139726,protein_coding,DENR,-0.352679624,5.746790654,-4.685282084,7.57E-06,0.000493192,3.475699754,FALSE,FALSE
124989,ENSG00000178852,protein_coding,EFCAB13,0.352648364,1.804897217,2.45777967,0.015437707,0.045079849,-3.099147793,FALSE,FALSE
2280,ENSG00000088832,protein_coding,FKBP1A,-0.352569186,7.402957666,-3.613167375,0.000446211,0.004220164,-0.272295998,FALSE,FALSE
23381,ENSG00000198952,protein_coding,SMG5,0.352559316,6.923043126,4.061199535,8.84E-05,0.00171306,1.200768147,FALSE,FALSE
440456,NA,NA,NA,0.352551375,2.368962536,2.589453977,0.010826335,0.035054995,-2.843310056,FALSE,FALSE
7639,ENSG00000278091,protein_coding,ZNF85,-0.35249096,1.598833926,-2.630581133,0.009664665,0.032409715,-2.711613786,FALSE,FALSE
56957,ENSG00000264522,protein_coding,OTUD7B,0.352375571,5.692063946,3.2173025,0.001671839,0.009851989,-1.489066249,FALSE,FALSE
11080,ENSG00000162616,protein_coding,DNAJB4,0.352283014,5.693612731,2.416739064,0.017196766,0.048845484,-3.546106011,FALSE,FALSE
6646,ENSG00000057252,protein_coding,SOAT1,0.352207399,4.648708252,4.022740582,0.000102053,0.001845983,1.10182614,FALSE,FALSE
729830,ENSG00000164142,protein_coding,FAM160A1,-0.352197052,1.75180613,-2.78012568,0.006328857,0.024028065,-2.37301079,FALSE,FALSE
389337,ENSG00000183111,protein_coding,ARHGEF37,0.352175586,6.032363626,2.745526982,0.00699044,0.025664211,-2.77132276,FALSE,FALSE
664,ENSG00000176171,protein_coding,BNIP3,-0.352115846,6.862464013,-5.268357903,6.31E-07,0.000217745,5.802755798,FALSE,FALSE
92691,ENSG00000163449,protein_coding,TMEM169,-0.352057309,2.491692095,-3.576938841,0.000505764,0.004569553,-0.249132692,FALSE,FALSE
65124,ENSG00000198142,protein_coding,SOWAHC,0.352016334,3.392527172,3.073788033,0.002627505,0.013271126,-1.732868916,FALSE,FALSE
8508,ENSG00000184117,protein_coding,NIPSNAP1,-0.351925367,5.437259138,-4.211685386,4.99E-05,0.001272946,1.735749194,FALSE,FALSE
539,ENSG00000241837,protein_coding,ATP5PO,-0.3519145,7.042713494,-5.537032507,1.90E-07,0.000139217,6.929662306,TRUE,FALSE
85464,ENSG00000141298,protein_coding,SSH2,0.351882825,5.776344956,4.380809497,2.58E-05,0.000902411,2.338373177,FALSE,FALSE
2650,ENSG00000187210,protein_coding,GCNT1,-0.351851837,2.416703319,-2.928834925,0.004086849,0.01777269,-2.041286917,FALSE,FALSE
2744,ENSG00000115419,protein_coding,GLS,-0.351132038,7.805751425,-2.714829947,0.007629433,0.027381241,-2.799816689,FALSE,FALSE
57205,ENSG00000145246,protein_coding,ATP10D,0.351016162,4.09738431,2.815507915,0.005711784,0.022316574,-2.469691165,FALSE,FALSE
101927268,NA,NA,NA,-0.351003986,1.505142245,-2.579226408,0.011134085,0.035805839,-2.821620362,FALSE,FALSE
64778,ENSG00000075420,protein_coding,FNDC3B,0.351001559,3.939902637,3.097349102,0.002441984,0.012646529,-1.712892759,FALSE,FALSE
10957,ENSG00000146278,protein_coding,PNRC1,0.350987351,6.433606846,3.335305023,0.001140398,0.007700097,-1.144985258,FALSE,FALSE
100130744,NA,NA,NA,0.350808616,3.765442772,3.485642576,0.000690835,0.005651146,-0.569750467,FALSE,FALSE
3696,ENSG00000105855,protein_coding,ITGB8,0.350781016,7.244233428,3.017803407,0.003121882,0.014778924,-2.033756357,FALSE,FALSE
102723579,NA,NA,NA,0.350684344,1.268500998,3.505873313,0.000645021,0.005387532,-0.472743124,FALSE,FALSE
57465,ENSG00000162065,protein_coding,TBC1D24,-0.350544364,5.950737966,-4.65137409,8.70E-06,0.000550306,3.345108502,FALSE,FALSE
9016,ENSG00000102078,protein_coding,SLC25A14,-0.350419244,4.143931705,-3.935648192,0.000140906,0.002200183,0.834029488,FALSE,FALSE
54931,ENSG00000174173,protein_coding,TRMT10C,-0.350364184,3.887987302,-3.953364022,0.000132007,0.002117955,0.902456995,FALSE,FALSE
79144,ENSG00000125534,protein_coding,PPDPF,-0.350321074,6.164591436,-2.73814098,0.007139576,0.02605397,-2.788962814,FALSE,FALSE
9925,ENSG00000168795,protein_coding,ZBTB5,0.350295273,4.176916722,3.957834204,0.000129847,0.002096396,0.907438248,FALSE,FALSE
401265,ENSG00000124743,protein_coding,KLHL31,0.350155573,0.212004631,2.488228999,0.014238152,0.042496431,-2.97262503,FALSE,FALSE
4855,ENSG00000234876,protein_coding,NOTCH4,0.349827552,5.334676231,2.560214547,0.011727138,0.037123971,-3.204578758,FALSE,FALSE
25938,ENSG00000129493,protein_coding,HEATR5A,0.349812001,5.391871655,3.130019577,0.002204772,0.011796804,-1.722701322,TRUE,FALSE
155066,ENSG00000171130,protein_coding,ATP6V0E2,-0.349806387,7.560300157,-3.782496213,0.000245637,0.00294195,0.276549198,TRUE,FALSE
100996342,NA,NA,NA,-0.349760965,0.651834643,-2.911255006,0.004307326,0.018390337,-2.039238007,FALSE,FALSE
220107,ENSG00000186047,protein_coding,DLEU7,-0.349678999,2.201707628,-2.981856972,0.00348318,0.015973207,-1.897499024,FALSE,FALSE
4055,ENSG00000111321,protein_coding,LTBR,0.349673646,3.981255598,2.693389227,0.00810672,0.02858078,-2.769347428,TRUE,FALSE
367,ENSG00000169083,protein_coding,AR,0.34965228,1.867845583,2.446775966,0.015892875,0.046069387,-3.129936458,FALSE,FALSE
4739,ENSG00000111859,protein_coding,NEDD9,0.349547112,4.681050954,2.625012369,0.009815077,0.032757551,-3.002675646,FALSE,FALSE
112476,ENSG00000167371,protein_coding,PRRT2,-0.349214141,6.953817124,-3.070340904,0.002655717,0.013363713,-1.893164019,FALSE,FALSE
94032,ENSG00000163888,protein_coding,CAMK2N2,-0.349112769,5.449691569,-2.500269015,0.013787289,0.041643723,-3.353663466,FALSE,FALSE
10651,ENSG00000128654,protein_coding,MTX2,-0.349112175,5.128170999,-4.083199541,8.14E-05,0.001629342,1.293675104,FALSE,FALSE
55757,ENSG00000102595,protein_coding,UGGT2,-0.349052819,4.51807404,-3.643181551,0.000401958,0.003961309,-0.14120183,FALSE,FALSE
91664,ENSG00000213799,protein_coding,ZNF845,0.348954173,2.296406491,3.171005169,0.001937428,0.010807941,-1.399981673,FALSE,FALSE
10432,ENSG00000239306,protein_coding,RBM14,0.348720096,5.780341174,3.936422346,0.000140505,0.002197263,0.766887856,FALSE,FALSE
10371,ENSG00000075213,protein_coding,SEMA3A,-0.348558457,2.681865074,-2.404838509,0.017739106,0.04991022,-3.282066649,FALSE,FALSE
3786,ENSG00000184156,protein_coding,KCNQ3,-0.348538085,6.292715374,-3.044558036,0.002875787,0.014095006,-1.9618011,FALSE,FALSE
84620,ENSG00000144057,protein_coding,ST6GAL2,-0.348377143,4.669843456,-3.10929296,0.002352646,0.012336481,-1.747527635,FALSE,FALSE
8661,ENSG00000107581,protein_coding,EIF3A,0.348302673,6.791076416,4.154593004,6.21E-05,0.001437818,1.525051801,FALSE,FALSE
8208,ENSG00000159259,protein_coding,CHAF1B,-0.348099791,1.857049773,-2.583132332,0.011015638,0.035524018,-2.830279552,FALSE,FALSE
51209,ENSG00000123570,protein_coding,RAB9B,-0.348036759,4.302594359,-2.839099356,0.005331424,0.021217088,-2.420900332,FALSE,FALSE
84441,ENSG00000184384,protein_coding,MAML2,0.34796792,4.353143692,3.058316481,0.002756336,0.01372107,-1.858675519,FALSE,FALSE
100506007,NA,NA,NA,0.347923578,0.174746585,2.595257004,0.010655146,0.034660273,-2.74977132,FALSE,FALSE
101927186,NA,NA,NA,-0.347918929,2.260727679,-3.824333438,0.000211349,0.002732306,0.510309054,FALSE,FALSE
285267,ENSG00000177873,protein_coding,ZNF619,0.347832863,2.363558651,3.314184378,0.001222082,0.008011424,-1.007233158,FALSE,FALSE
1104,ENSG00000180198,protein_coding,RCC1,0.347790597,3.589671504,3.000476477,0.003291482,0.015369385,-1.945585507,FALSE,FALSE
238,ENSG00000171094,protein_coding,ALK,0.347766546,2.198326065,3.532248826,0.000589579,0.005081366,-0.379539369,FALSE,FALSE
92259,ENSG00000278461,protein_coding,MRPS36,-0.347751139,4.440464486,-4.741276711,6.01E-06,0.000467384,3.713643251,FALSE,FALSE
6540,ENSG00000010379,protein_coding,SLC6A13,0.3476029,3.63698286,2.460339472,0.015333502,0.044835128,-3.290037566,FALSE,FALSE
51022,ENSG00000023572,protein_coding,GLRX2,-0.347547646,3.522815657,-3.335839659,0.001138398,0.007696817,-1.011840907,FALSE,FALSE
7881,ENSG00000169282,protein_coding,KCNAB1,-0.347540856,5.824541848,-3.392684402,0.000943545,0.00684664,-0.970685905,FALSE,FALSE
8527,ENSG00000077044,protein_coding,DGKD,0.347540014,5.039476576,3.749789216,0.000276056,0.003167134,0.18083143,FALSE,FALSE
23135,ENSG00000132510,protein_coding,KDM6B,0.347458684,4.631255999,4.540202398,1.37E-05,0.000670169,2.951278724,FALSE,FALSE
10608,ENSG00000123933,protein_coding,MXD4,0.347442651,6.409721746,3.397513773,0.000928521,0.006765543,-0.962385729,FALSE,FALSE
8499,ENSG00000139220,protein_coding,PPFIA2,-0.347430796,6.549908995,-3.370978293,0.001013932,0.007178746,-1.030086991,TRUE,FALSE
400954,ENSG00000214595,protein_coding,EML6,-0.347340493,4.498052849,-3.598002211,0.000470285,0.004349581,-0.275568224,FALSE,FALSE
54458,ENSG00000205352,protein_coding,PRR13,-0.347292212,5.063310246,-5.065110023,1.53E-06,0.000299266,4.977130724,FALSE,FALSE
57186,ENSG00000188559,protein_coding,RALGAPA2,0.347278497,4.896375651,3.776275269,0.000251166,0.002979754,0.269371707,FALSE,FALSE
56134,ENSG00000243232,protein_coding,PCDHAC2,-0.347120893,6.031955093,-3.615269212,0.000442968,0.004192807,-0.277942314,FALSE,FALSE
51335,ENSG00000182768,protein_coding,NGRN,-0.347064649,8.655664064,-4.616356851,1.00E-05,0.000573243,3.241278249,FALSE,FALSE
114792,ENSG00000186231,protein_coding,KLHL32,0.346930132,5.851320687,2.780616218,0.006319902,0.0240069,-2.664553602,FALSE,FALSE
388021,ENSG00000258986,protein_coding,TMEM179,-0.346873835,5.051029637,-2.647926759,0.009209403,0.03128333,-2.959112484,FALSE,FALSE
342371,ENSG00000224470,protein_coding,ATXN1L,0.346865695,5.537425579,4.24918637,4.32E-05,0.001187911,1.861297546,FALSE,FALSE
348013,ENSG00000184497,protein_coding,TMEM255B,0.346815435,1.858152006,3.110250537,0.002345616,0.012317988,-1.550707031,FALSE,FALSE
147657,ENSG00000198464,protein_coding,ZNF480,0.346815362,3.386243693,3.16876468,0.001951226,0.010847659,-1.470240911,FALSE,FALSE
339804,ENSG00000237651,protein_coding,C2orf74,-0.346739995,5.320123441,-3.710600357,0.000317217,0.003434305,0.027332262,FALSE,FALSE
339210,ENSG00000214226,protein_coding,C17orf67,0.346653203,2.244735869,2.863240475,0.004966312,0.020170407,-2.199254588,FALSE,FALSE
84872,ENSG00000135482,protein_coding,ZC3H10,0.34648035,2.372008004,3.834676339,0.000203603,0.002678125,0.542424413,FALSE,FALSE
7913,ENSG00000124795,protein_coding,DEK,0.346413037,6.230388916,3.753979519,0.000271968,0.003139691,0.159905479,FALSE,FALSE
57535,ENSG00000116299,protein_coding,KIAA1324,-0.346243352,4.684963455,-2.578573003,0.011154011,0.035832234,-3.092286793,FALSE,FALSE
100506844,NA,NA,NA,-0.346120559,4.067126849,-4.176957118,5.70E-05,0.001350398,1.651976288,FALSE,FALSE
101929760,NA,NA,NA,0.34609612,1.146870848,3.12524518,0.002238049,0.011927669,-1.50699476,FALSE,FALSE
389906,NA,NA,NA,-0.346082043,1.238265947,-2.817906263,0.005672014,0.022220443,-2.267214758,FALSE,FALSE
23508,ENSG00000133985,protein_coding,TTC9,-0.346048357,4.741234653,-3.105042822,0.002384083,0.012460488,-1.749323257,FALSE,FALSE
84106,ENSG00000133246,protein_coding,PRAM1,0.346039262,3.203984874,2.57331154,0.011315635,0.036238888,-2.974306249,FALSE,FALSE
57509,ENSG00000129422,protein_coding,MTUS1,0.345974917,7.659153165,2.819435807,0.005646783,0.022146271,-2.544261411,FALSE,FALSE
101929046,NA,NA,NA,0.345880756,0.636920559,2.886294188,0.004639165,0.019291815,-2.098982995,FALSE,FALSE
102723166,NA,NA,NA,0.345858552,0.863834972,2.653376246,0.009070428,0.030926347,-2.633437577,FALSE,FALSE
139728,ENSG00000130822,protein_coding,PNCK,-0.345840111,5.512023619,-2.488680785,0.014220998,0.042472158,-3.359371176,TRUE,FALSE
2271,ENSG00000091483,protein_coding,FH,-0.345607768,5.464396796,-4.624322768,9.72E-06,0.000573243,3.251123645,FALSE,FALSE
22999,ENSG00000079841,protein_coding,RIMS1,-0.345577859,6.128283537,-2.65576499,0.009010109,0.030805611,-2.986877246,FALSE,FALSE
101927055,NA,NA,NA,-0.34553897,2.594248586,-2.722352435,0.007468119,0.026934249,-2.563913551,FALSE,FALSE
101928718,NA,NA,NA,-0.345476283,1.11751761,-2.653351751,0.009071048,0.030926347,-2.643071576,FALSE,FALSE
6549,ENSG00000115616,protein_coding,SLC9A2,-0.345376177,1.622357283,-2.544614415,0.012234798,0.038242171,-2.909214762,FALSE,FALSE
221662,ENSG00000112183,protein_coding,RBM24,-0.345342393,3.105598652,-2.422051928,0.016959438,0.048382417,-3.302876847,FALSE,FALSE
132320,ENSG00000151466,protein_coding,SCLT1,-0.345268929,3.212612207,-2.9669544,0.003643968,0.016457292,-2.002019817,FALSE,FALSE
220980,NA,NA,NA,-0.34526671,0.813517964,-2.493644983,0.014033734,0.042125483,-2.977664667,FALSE,FALSE
54386,ENSG00000166848,protein_coding,TERF2IP,-0.345196133,8.086887166,-4.038624928,9.62E-05,0.001787468,1.149389148,FALSE,FALSE
3708,ENSG00000150995,protein_coding,ITPR1,-0.345168451,6.827074559,-2.62139031,0.009914039,0.032956822,-3.058190355,FALSE,FALSE
116931,ENSG00000144893,protein_coding,MED12L,-0.345156124,4.433610147,-3.887245125,0.000168231,0.002400846,0.658506382,TRUE,FALSE
221184,ENSG00000140848,protein_coding,CPNE2,0.345011912,5.760596823,2.783144055,0.006273937,0.023907318,-2.667864747,FALSE,FALSE
79980,ENSG00000149636,protein_coding,DSN1,-0.344957852,3.269082343,-3.564902052,0.000527159,0.004697672,-0.310930128,FALSE,FALSE
359948,ENSG00000168264,protein_coding,IRF2BP2,0.344705039,7.262360974,3.876031007,0.000175247,0.002459614,0.576412472,FALSE,FALSE
8891,ENSG00000070785,protein_coding,EIF2B3,-0.344661276,4.063903443,-4.750432678,5.79E-06,0.000459327,3.754320511,FALSE,FALSE
3915,ENSG00000135862,protein_coding,LAMC1,0.34464991,4.966214396,3.384625799,0.000969124,0.006966124,-0.965736509,FALSE,FALSE
2217,ENSG00000104870,protein_coding,FCGRT,0.344575325,5.132723866,2.960693356,0.003713537,0.01665597,-2.182646863,FALSE,FALSE
27349,ENSG00000100294,protein_coding,MCAT,-0.344442353,3.221834373,-3.406335904,0.000901653,0.006649736,-0.782625199,FALSE,FALSE
1717,ENSG00000172893,protein_coding,DHCR7,0.344397446,5.815271383,2.512136289,0.013355433,0.040674732,-3.321672651,FALSE,FALSE
521,ENSG00000169020,protein_coding,ATP5ME,-0.344368449,6.754469359,-3.499309127,0.000659563,0.00546486,-0.645020124,FALSE,FALSE
